索引,核酸提取编号,华大编号,提取日期,样本类型,核酸类型,样本体积(ml)/质量(mg),提取方法,浓度(ng/ul),体积(ul),冰箱位置,孔板号,孔位,提取总量(ng),成功建库使用量(ng),失败建库使用量(ng),科研项目使用量(ng),其他使用量(ng),剩余量(ng),备注,上次修改时间,创建时间
1313,19P3955049,19P3955049,2000-01-01,P,cfDNA,3.1,无,0.538,46.0,无,无,无,24.748,9.5,0.0,0.0,0.0,15.248,无,2020/08/21 02:36,2020/08/21 02:35
1314,19P3955048,19P3955048,2000-01-01,P,cfDNA,3.6,无,0.502,46.0,无,无,无,23.092,10.0,0.0,0.0,0.0,13.092,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1315,19P3955047,19P3955047,2000-01-01,P,cfDNA,7.6,无,0.558,64.0,无,无,无,35.712,10.0,0.0,0.0,0.0,25.712,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1316,19P3955046,19P3955046,2000-01-01,P,cfDNA,7.5,无,0.43,68.0,无,无,无,29.24,10.0,0.0,0.0,0.0,19.24,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1317,19P3955045,19P3955045,2000-01-01,P,cfDNA,3.5,无,0.42,46.0,无,无,无,19.32,10.0,0.0,0.0,0.0,9.32,无,2020/08/21 02:36,2020/08/21 02:35
1318,19P3955098,19P3955098,2000-01-01,P,cfDNA,7.3,无,0.474,76.0,无,无,无,36.024,10.0,0.0,0.0,0.0,26.024,无,2020/08/21 02:36,2020/08/21 02:35
1319,19P3955097,19P3955097,2000-01-01,P,cfDNA,7.0,无,0.528,74.0,无,无,无,39.072,10.0,0.0,0.0,0.0,29.072,无,2020/08/21 02:36,2020/08/21 02:35
1320,19P3955096,19P3955096,2000-01-01,P,cfDNA,3.5,无,0.812,48.0,无,无,无,38.976,0.0,0.0,0.0,0.0,38.976,无,2020/08/21 02:35,2020/08/21 02:35
1321,19P3955095,19P3955095,2000-01-01,P,cfDNA,3.6,无,0.832,48.0,无,无,无,39.936,0.0,0.0,0.0,0.0,39.936,无,2020/08/21 02:35,2020/08/21 02:35
1322,19P3955094,19P3955094,2000-01-01,P,cfDNA,7.3,无,0.216,96.0,无,无,无,20.736,10.0,0.0,0.0,0.0,10.736,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1323,19P3955093,19P3955093,2000-01-01,P,cfDNA,7.1,无,0.284,90.0,无,无,无,25.56,10.0,0.0,0.0,0.0,15.56,无,2020/08/21 02:36,2020/08/21 02:35
1324,19P3955092,19P3955092,2000-01-01,P,cfDNA,7.1,无,0.236,92.0,无,无,无,21.712,10.0,0.0,0.0,0.0,11.712,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1325,19P3955091,19P3955091,2000-01-01,P,cfDNA,7.1,无,0.514,89.0,无,无,无,45.746,10.0,0.0,0.0,0.0,35.746,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1326,19P3955090,19P3955090,2000-01-01,P,cfDNA,7.1,无,0.354,88.0,无,无,无,31.152,10.0,0.0,0.0,0.0,21.152,无,2020/08/21 02:36,2020/08/21 02:35
1327,19P3955089,19P3955089,2000-01-01,P,cfDNA,7.0,无,0.496,75.0,无,无,无,37.2,10.0,0.0,0.0,0.0,27.2,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1328,19P3955088,19P3955088,2000-01-01,P,cfDNA,7.3,无,0.406,70.0,无,无,无,28.42,10.0,0.0,0.0,0.0,18.42,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1329,19P3955087,19P3955087,2000-01-01,P,cfDNA,3.5,无,0.718,48.0,无,无,无,34.464,6.6,0.0,0.0,0.0,27.864,无,2020/08/21 02:36,2020/08/21 02:35
1330,19P3955086,19P3955086,2000-01-01,P,cfDNA,7.3,无,0.302,83.0,无,无,无,25.066,10.0,0.0,0.0,0.0,15.066,无,2020/08/21 02:36,2020/08/21 02:35
1331,19P3955085,19P3955085,2000-01-01,P,cfDNA,7.1,无,0.444,88.0,无,无,无,39.072,10.0,0.0,0.0,0.0,29.072,无,2020/08/21 02:36,2020/08/21 02:35
1332,19P3955084,19P3955084,2000-01-01,P,cfDNA,7.1,无,0.304,68.0,无,无,无,20.672,10.0,0.0,0.0,0.0,10.672,无,2020/08/21 02:36,2020/08/21 02:35
1333,19P3955083,19P3955083,2000-01-01,P,cfDNA,3.5,无,1.01,48.0,无,无,无,48.48,0.0,0.0,0.0,0.0,48.48,无,2020/08/21 02:35,2020/08/21 02:35
1334,19P3955082,19P3955082,2000-01-01,P,cfDNA,7.4,无,0.342,91.0,无,无,无,31.122,10.0,0.0,0.0,0.0,21.122,无,2020/08/21 02:36,2020/08/21 02:35
1335,19P3955081,19P3955081,2000-01-01,P,cfDNA,7.2,无,0.32,72.0,无,无,无,23.04,10.0,0.0,0.0,0.0,13.04,无,2020/08/21 02:36,2020/08/21 02:35
1336,19P3955080,19P3955080,2000-01-01,P,cfDNA,7.2,无,0.182,85.0,无,无,无,15.47,10.0,0.0,0.0,0.0,5.47,无,2020/08/21 02:36,2020/08/21 02:35
1337,19P3955079,19P3955079,2000-01-01,P,cfDNA,7.0,无,0.326,71.0,无,无,无,23.146,10.0,0.0,0.0,0.0,13.146,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1338,19P3955078,19P3955078,2000-01-01,P,cfDNA,7.3,无,0.264,75.0,无,无,无,19.8,10.0,0.0,0.0,0.0,9.8,无,2020/08/21 02:36,2020/08/21 02:35
1339,19P3955077,19P3955077,2000-01-01,P,cfDNA,7.2,无,0.32,86.0,无,无,无,27.52,10.0,0.0,0.0,0.0,17.52,无,2020/08/21 02:36,2020/08/21 02:35
1340,19P3955076,19P3955076,2000-01-01,P,cfDNA,7.2,无,0.242,83.0,无,无,无,20.086,10.0,0.0,0.0,0.0,10.086,无,2020/08/21 02:36,2020/08/21 02:35
1341,19P3955075,19P3955075,2000-01-01,P,cfDNA,7.0,无,0.448,82.0,无,无,无,36.736,10.0,0.0,0.0,0.0,26.736,无,2020/08/21 02:36,2020/08/21 02:35
1342,19P3955074,19P3955074,2000-01-01,P,cfDNA,7.1,无,0.358,88.0,无,无,无,31.504,10.0,0.0,0.0,0.0,21.504,无,2020/08/21 02:36,2020/08/21 02:35
1343,19P3955073,19P3955073,2000-01-01,P,cfDNA,7.0,无,0.292,84.0,无,无,无,24.528,10.0,0.0,0.0,0.0,14.528,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1344,19P3955072,19P3955072,2000-01-01,P,cfDNA,7.2,无,0.238,92.0,无,无,无,21.896,10.0,0.0,0.0,0.0,11.896,无,2020/08/21 02:36,2020/08/21 02:35
1345,19P3955071,19P3955071,2000-01-01,P,cfDNA,7.4,无,0.348,84.0,无,无,无,29.232,10.0,0.0,0.0,0.0,19.232,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1346,19P3955070,19P3955070,2000-01-01,P,cfDNA,3.5,无,0.486,42.0,无,无,无,20.412,10.0,0.0,0.0,0.0,10.412,无,2020/08/21 02:36,2020/08/21 02:35
1347,19P3955069,19P3955069,2000-01-01,P,cfDNA,7.1,无,0.308,78.0,无,无,无,24.024,0.0,0.0,0.0,0.0,24.024,无,2020/08/21 02:35,2020/08/21 02:35
1348,19P3955068,19P3955068,2000-01-01,P,cfDNA,7.4,无,0.764,58.0,无,无,无,44.312,10.0,0.0,0.0,0.0,34.312,无,2020/08/21 02:36,2020/08/21 02:35
1349,19P3955067,19P3955067,2000-01-01,P,cfDNA,7.0,无,0.548,63.0,无,无,无,34.524,10.0,0.0,0.0,0.0,24.524,无,2020/08/21 02:36,2020/08/21 02:35
1350,19P3955066,19P3955066,2000-01-01,P,cfDNA,3.5,无,0.506,42.0,无,无,无,21.252,10.0,0.0,0.0,0.0,11.252,无,2020/08/21 02:36,2020/08/21 02:35
1351,19P3955065,19P3955065,2000-01-01,P,cfDNA,3.5,无,0.398,42.0,无,无,无,16.716,10.0,0.0,0.0,0.0,6.716,无,2020/08/21 02:36,2020/08/21 02:35
1352,19P3955064,19P3955064,2000-01-01,P,cfDNA,3.5,无,0.38,42.0,无,无,无,15.96,0.0,0.0,0.0,0.0,15.96,无,2020/08/21 02:35,2020/08/21 02:35
1353,19P3955063,19P3955063,2000-01-01,P,cfDNA,3.4,无,0.358,42.0,无,无,无,15.036,0.0,0.0,0.0,0.0,15.036,无,2020/08/21 02:35,2020/08/21 02:35
1354,19P3955062,19P3955062,2000-01-01,P,cfDNA,3.5,无,0.998,42.0,无,无,无,41.916,10.0,0.0,0.0,0.0,31.916,无,2020/08/21 02:36,2020/08/21 02:35
1355,19P3955061,19P3955061,2000-01-01,P,cfDNA,3.5,无,0.364,38.0,无,无,无,13.832,0.0,0.0,0.0,0.0,13.832,无,2020/08/21 02:35,2020/08/21 02:35
1356,19P3955044,19P3955044,2000-01-01,P,cfDNA,3.5,无,0.544,42.0,无,无,无,22.848,10.0,0.0,0.0,0.0,12.848,白细胞验证后，报告为阴性,2020/08/21 02:36,2020/08/21 02:35
1357,19P3955043,19P3955043,2000-01-01,P,cfDNA,3.5,无,0.686,42.0,无,无,无,28.812,8.4,0.0,0.0,0.0,20.412,无,2020/08/21 02:36,2020/08/21 02:35
1358,19P3955042,19P3955042,2000-01-01,P,cfDNA,3.4,无,0.31,42.0,无,无,无,13.02,10.0,0.0,0.0,0.0,3.02,无,2020/08/21 02:36,2020/08/21 02:35
1359,19P3955041,19P3955041,2000-01-01,P,cfDNA,3.5,无,0.482,39.0,无,无,无,18.798,7.7,0.0,0.0,0.0,11.098,无,2020/08/21 02:36,2020/08/21 02:35
1360,19P3955040,19P3955040,2000-01-01,P,cfDNA,3.5,无,0.422,42.0,无,无,无,17.724,10.0,0.0,0.0,0.0,7.724,无,2020/08/21 02:36,2020/08/21 02:35
1361,19P3955039,19P3955039,2000-01-01,P,cfDNA,3.5,无,0.342,39.0,无,无,无,13.338,10.0,0.0,0.0,0.0,3.338,无,2020/08/21 02:36,2020/08/21 02:35
1362,19P3955038,19P3955038,2000-01-01,P,cfDNA,3.5,无,0.592,42.0,无,无,无,24.864,10.0,0.0,0.0,0.0,14.864,无,2020/08/21 02:36,2020/08/21 02:35
1363,19P3955037,19P3955037,2000-01-01,P,cfDNA,3.5,无,0.24,42.0,无,无,无,10.08,10.0,0.0,0.0,0.0,0.08,无,2020/08/21 02:36,2020/08/21 02:35
1364,19P3955036,19P3955036,2000-01-01,P,cfDNA,3.7,无,0.426,42.0,无,无,无,17.892,0.0,0.0,0.0,0.0,17.892,无,2020/08/21 02:35,2020/08/21 02:35
1365,19P3955035,19P3955035,2000-01-01,P,cfDNA,7.5,无,0.77,63.0,无,无,无,48.51,0.0,0.0,0.0,0.0,48.51,无,2020/08/21 02:35,2020/08/21 02:35
1366,20P8023926,20P8023926,2000-01-01,P,cfDNA,3.1,南科手工提取200506,0.196,48.0,无,无,无,9.408,0.0,0.0,0.0,0.0,9.408,无,2020/08/21 02:35,2020/08/21 02:35
1367,20P8023925,20P8023925,2000-01-01,P,cfDNA,4.0,南科手工提取200506,1.99,48.0,无,无,无,95.52,0.0,0.0,0.0,0.0,95.52,无,2020/08/21 02:35,2020/08/21 02:35
1368,20P8023924,20P8023924,2000-01-01,P,cfDNA,4.0,南科手工提取200506,0.458,48.0,无,无,无,21.984,0.0,0.0,0.0,0.0,21.984,无,2020/08/21 02:35,2020/08/21 02:35
1369,20P8023923,20P8023923,2000-01-01,P,cfDNA,4.0,南科手工提取200506,2.36,48.0,无,无,无,113.28,0.0,0.0,0.0,0.0,113.28,无,2020/08/21 02:35,2020/08/21 02:35
1370,20P8023922,20P8023922,2000-01-01,P,cfDNA,4.0,南科手工提取200506,1.23,48.0,无,无,无,59.04,0.0,0.0,0.0,0.0,59.04,无,2020/08/21 02:35,2020/08/21 02:35
1371,20P8023921,20P8023921,2000-01-01,P,cfDNA,4.0,南科手工提取200506,0.684,48.0,无,无,无,32.832,0.0,0.0,0.0,0.0,32.832,无,2020/08/21 02:35,2020/08/21 02:35
1372,20P8023920,20P8023920,2000-01-01,P,cfDNA,3.5,南科手工提取200506,0.758,48.0,无,无,无,36.384,0.0,0.0,0.0,0.0,36.384,无,2020/08/21 02:35,2020/08/21 02:35
1373,20P8023919,20P8023919,2000-01-01,P,cfDNA,4.0,南科手工提取200506,1.91,48.0,无,无,无,91.68,0.0,0.0,0.0,0.0,91.68,无,2020/08/21 02:35,2020/08/21 02:35
1374,20P8023918,20P8023918,2000-01-01,P,cfDNA,3.0,南科手工提取200506,6.24,48.0,无,无,无,299.52,0.0,0.0,0.0,0.0,299.52,无,2020/08/21 02:35,2020/08/21 02:35
1375,20P8023917,20P8023917,2000-01-01,P,cfDNA,3.2,南科手工提取200506,0.892,48.0,无,无,无,42.816,0.0,0.0,0.0,0.0,42.816,无,2020/08/21 02:35,2020/08/21 02:35
1376,20P8023916,20P8023916,2000-01-01,P,cfDNA,2.5,南科手工提取200430,1.21,48.0,无,无,无,58.08,0.0,0.0,0.0,0.0,58.08,无,2020/08/21 02:35,2020/08/21 02:35
1377,20P8023915,20P8023915,2000-01-01,P,cfDNA,4.0,南科手工提取200430,1.01,48.0,无,无,无,48.48,0.0,0.0,0.0,0.0,48.48,无,2020/08/21 02:35,2020/08/21 02:35
1378,20P8023914,20P8023914,2000-01-01,P,cfDNA,4.0,南科手工提取200430,1.18,48.0,无,无,无,56.64,0.0,0.0,0.0,0.0,56.64,无,2020/08/21 02:35,2020/08/21 02:35
1379,20P8023913,20P8023913,2000-01-01,P,cfDNA,4.0,南科手工提取200430,1.23,48.0,无,无,无,59.04,0.0,0.0,0.0,0.0,59.04,无,2020/08/21 02:35,2020/08/21 02:35
1380,20P8023912,20P8023912,2000-01-01,P,cfDNA,4.0,南科手工提取200430,1.37,48.0,无,无,无,65.76,0.0,0.0,0.0,0.0,65.76,无,2020/08/21 02:35,2020/08/21 02:35
1381,20P8023911,20P8023911,2000-01-01,P,cfDNA,2.5,南科手工提取200430,5.98,48.0,无,无,无,287.04,0.0,0.0,0.0,0.0,287.04,无,2020/08/21 02:35,2020/08/21 02:35
1382,20P8023910,20P8023910,2000-01-01,P,cfDNA,3.2,南科手工提取200430,0.45,48.0,无,无,无,21.6,0.0,0.0,0.0,0.0,21.6,无,2020/08/21 02:35,2020/08/21 02:35
1383,20P8023909,20P8023909,2000-01-01,P,cfDNA,3.5,南科手工提取200430,0.69,48.0,无,无,无,33.12,0.0,0.0,0.0,0.0,33.12,无,2020/08/21 02:35,2020/08/21 02:35
1384,20P8023908,20P8023908,2000-01-01,P,cfDNA,3.5,南科手工提取200430,0.422,48.0,无,无,无,20.256,0.0,0.0,0.0,0.0,20.256,无,2020/08/21 02:35,2020/08/21 02:35
1385,20P8023907,20P8023907,2000-01-01,P,cfDNA,4.0,南科手工提取200430,0.814,48.0,无,无,无,39.072,0.0,0.0,0.0,0.0,39.072,无,2020/08/21 02:35,2020/08/21 02:35
1386,20P8023906,20P8023906,2000-01-01,P,cfDNA,4.0,南科手工提取200430,0.472,48.0,无,无,无,22.656,0.0,0.0,0.0,0.0,22.656,无,2020/08/21 02:35,2020/08/21 02:35
1387,20P8023905,20P8023905,2000-01-01,P,cfDNA,2.5,南科手工提取200430,1.0,48.0,无,无,无,48.0,0.0,0.0,0.0,0.0,48.0,无,2020/08/21 02:35,2020/08/21 02:35
1388,20P8023904,20P8023904,2000-01-01,P,cfDNA,3.5,南科手工提取200430,0.356,48.0,无,无,无,17.088,0.0,0.0,0.0,0.0,17.088,无,2020/08/21 02:35,2020/08/21 02:35
1389,20P8023903,20P8023903,2000-01-01,P,cfDNA,3.0,南科手工提取200430,0.61,48.0,无,无,无,29.28,0.0,0.0,0.0,0.0,29.28,无,2020/08/21 02:35,2020/08/21 02:35
1390,20P8023902,20P8023902,2000-01-01,P,cfDNA,4.0,南科手工提取200430,0.204,48.0,无,无,无,9.792,0.0,0.0,0.0,0.0,9.792,无,2020/08/21 02:35,2020/08/21 02:35
1391,20P8023901,20P8023901,2000-01-01,P,cfDNA,4.0,南科手工提取200430,3.3,48.0,无,无,无,158.4,0.0,0.0,0.0,0.0,158.4,无,2020/08/21 02:35,2020/08/21 02:35
1392,20P8023900,20P8023900,2000-01-01,P,cfDNA,4.0,南科手工提取200430,1.61,48.0,无,无,无,77.28,0.0,0.0,0.0,0.0,77.28,无,2020/08/21 02:35,2020/08/21 02:35
1393,20P8023899,20P8023899,2000-01-01,P,cfDNA,3.0,南科手工提取,1.77,48.0,无,无,无,84.96,0.0,0.0,0.0,0.0,84.96,无,2020/08/21 02:35,2020/08/21 02:35
1394,20P8023898,20P8023898,2000-01-01,P,cfDNA,3.0,南科手工提取,2.84,48.0,无,无,无,136.32,0.0,0.0,0.0,0.0,136.32,2100主峰较高,2020/08/21 02:35,2020/08/21 02:35
1395,19P7247577,19P7247577,2000-01-01,P,cfDNA,4.0,南科手工提取,0.424,48.0,无,无,无,20.352,0.0,0.0,0.0,0.0,20.352,无,2020/08/21 02:35,2020/08/21 02:35
1396,19P7247576,19P7247576,2000-01-01,P,cfDNA,4.0,南科手工提取,0.724,48.0,无,无,无,34.752,0.0,0.0,0.0,0.0,34.752,无,2020/08/21 02:35,2020/08/21 02:35
1397,19P7247575,19P7247575,2000-01-01,P,cfDNA,4.0,南科手工提取,0.546,48.0,无,无,无,26.208,0.0,0.0,0.0,0.0,26.208,无,2020/08/21 02:35,2020/08/21 02:35
1398,19P7247574,19P7247574,2000-01-01,P,cfDNA,4.0,南科手工提取,1.71,48.0,无,无,无,82.08,0.0,0.0,0.0,0.0,82.08,无,2020/08/21 02:35,2020/08/21 02:35
1399,19P7247573,19P7247573,2000-01-01,P,cfDNA,4.0,南科手工提取,0.95,48.0,无,无,无,45.6,0.0,0.0,0.0,0.0,45.6,无,2020/08/21 02:35,2020/08/21 02:35
1400,19P7247571,19P7247571,2000-01-01,P,cfDNA,4.0,南科手工提取,2.44,48.0,无,无,无,117.12,0.0,0.0,0.0,0.0,117.12,无,2020/08/21 02:35,2020/08/21 02:35
1401,19P7247570,19P7247570,2000-01-01,P,cfDNA,4.0,南科手工提取,3.72,48.0,无,无,无,178.56,0.0,0.0,0.0,0.0,178.56,无,2020/08/21 02:35,2020/08/21 02:35
1402,19P7247569,19P7247569,2000-01-01,P,cfDNA,4.0,南科手工提取,1.64,48.0,无,无,无,78.72,0.0,0.0,0.0,0.0,78.72,无,2020/08/21 02:35,2020/08/21 02:35
1403,19P7247568,19P7247568,2000-01-01,P,cfDNA,4.0,南科手工提取,1.27,48.0,无,无,无,60.96,0.0,0.0,0.0,0.0,60.96,无,2020/08/21 02:35,2020/08/21 02:35
1404,19P7247567,19P7247567,2000-01-01,P,cfDNA,4.0,南科手工提取,1.03,48.0,无,无,无,49.44,0.0,0.0,0.0,0.0,49.44,无,2020/08/21 02:35,2020/08/21 02:35
1405,19P7247566,19P7247566,2000-01-01,P,cfDNA,4.0,南科手工提取,0.382,48.0,无,无,无,18.336,0.0,0.0,0.0,0.0,18.336,无,2020/08/21 02:35,2020/08/21 02:35
1406,19P7247565,19P7247565,2000-01-01,P,cfDNA,3.0,南科手工提取,0.206,48.0,无,无,无,9.888,0.0,0.0,0.0,0.0,9.888,无,2020/08/21 02:35,2020/08/21 02:35
1407,19P7247564,19P7247564,2000-01-01,P,cfDNA,3.0,南科手工提取,1.9,48.0,无,无,无,91.2,0.0,0.0,0.0,0.0,91.2,无,2020/08/21 02:35,2020/08/21 02:35
1408,19P7247563,19P7247563,2000-01-01,P,cfDNA,3.5,南科手工提取,7.88,48.0,无,无,无,378.24,0.0,0.0,0.0,0.0,378.24,2100主峰较高,2020/08/21 02:35,2020/08/21 02:35
1409,19P7247562,19P7247562,2000-01-01,P,cfDNA,4.0,南科手工提取,0.48,48.0,无,无,无,23.04,0.0,0.0,0.0,0.0,23.04,无,2020/08/21 02:35,2020/08/21 02:35
1410,19P7247561,19P7247561,2000-01-01,P,cfDNA,4.0,南科手工提取,0.616,48.0,无,无,无,29.568,0.0,0.0,0.0,0.0,29.568,无,2020/08/21 02:35,2020/08/21 02:35
1411,19P7247560,19P7247560,2000-01-01,P,cfDNA,4.0,南科手工提取,3.86,48.0,无,无,无,185.28,0.0,0.0,0.0,0.0,185.28,2100主峰较高,2020/08/21 02:35,2020/08/21 02:35
1412,19P7247559,19P7247559,2000-01-01,P,cfDNA,2.8,南科手工提取,0.692,48.0,无,无,无,33.216,0.0,0.0,0.0,0.0,33.216,无,2020/08/21 02:35,2020/08/21 02:35
1413,19P7247558,19P7247558,2000-01-01,P,cfDNA,4.0,南科手工提取,0.502,48.0,无,无,无,24.096,0.0,0.0,0.0,0.0,24.096,无,2020/08/21 02:35,2020/08/21 02:35
1414,19P7247557,19P7247557,2000-01-01,P,cfDNA,3.2,南科手工提取,0.184,48.0,无,无,无,8.832,0.0,0.0,0.0,0.0,8.832,无,2020/08/21 02:35,2020/08/21 02:35
1415,19P7247556,19P7247556,2000-01-01,P,cfDNA,4.0,南科手工提取,0.684,48.0,无,无,无,32.832,0.0,0.0,0.0,0.0,32.832,无,2020/08/21 02:35,2020/08/21 02:35
1416,19P7247555,19P7247555,2000-01-01,P,cfDNA,3.8,南科手工提取,0.236,48.0,无,无,无,11.328,0.0,0.0,0.0,0.0,11.328,无,2020/08/21 02:35,2020/08/21 02:35
1417,19P7247554,19P7247554,2000-01-01,P,cfDNA,4.0,南科手工提取,2100.0,9999.0,无,无,无,20997900.0,0.0,0.0,0.0,0.0,20997900.0,无,2020/08/21 02:35,2020/08/21 02:35
1418,19P7247553,19P7247553,2000-01-01,P,cfDNA,3.1,南科手工提取,0.166,48.0,无,无,无,7.968,0.0,0.0,0.0,0.0,7.968,无,2020/08/21 02:35,2020/08/21 02:35
1419,19P7247552,19P7247552,2000-01-01,P,cfDNA,3.5,南科手工提取,0.394,48.0,无,无,无,18.912,0.0,0.0,0.0,0.0,18.912,无,2020/08/21 02:35,2020/08/21 02:35
1420,19P7247551,19P7247551,2000-01-01,P,cfDNA,3.2,南科手工提取,0.312,48.0,无,无,无,14.976,0.0,0.0,0.0,0.0,14.976,无,2020/08/21 02:35,2020/08/21 02:35
1421,19P7247550,19P7247550,2000-01-01,P,cfDNA,4.0,南科手工提取,1.87,48.0,无,无,无,89.76,0.0,0.0,0.0,0.0,89.76,无,2020/08/21 02:35,2020/08/21 02:35
1422,19P7247549,19P7247549,2000-01-01,P,cfDNA,4.0,南科手工提取,0.986,48.0,无,无,无,47.328,0.0,0.0,0.0,0.0,47.328,无,2020/08/21 02:35,2020/08/21 02:35
1423,19P7247548,19P7247548,2000-01-01,P,cfDNA,4.0,南科手工提取,0.384,48.0,无,无,无,18.432,0.0,0.0,0.0,0.0,18.432,无,2020/08/21 02:35,2020/08/21 02:35
1424,19P7247547,19P7247547,2000-01-01,P,cfDNA,4.0,南科手工提取,0.594,48.0,无,无,无,28.512,0.0,0.0,0.0,0.0,28.512,无,2020/08/21 02:35,2020/08/21 02:35
1425,19P7247546,19P7247546,2000-01-01,P,cfDNA,4.0,南科手工提取,2.12,48.0,无,无,无,101.76,0.0,0.0,0.0,0.0,101.76,无,2020/08/21 02:35,2020/08/21 02:35
1426,19P7247544,19P7247544,2000-01-01,P,cfDNA,4.0,南科手工提取,3.48,48.0,无,无,无,167.04,0.0,0.0,0.0,0.0,167.04,无,2020/08/21 02:35,2020/08/21 02:35
1427,19P7247543,19P7247543,2000-01-01,P,cfDNA,4.0,南科手工提取,0.196,48.0,无,无,无,9.408,0.0,0.0,0.0,0.0,9.408,无,2020/08/21 02:35,2020/08/21 02:35
1428,19P7247542,19P7247542,2000-01-01,P,cfDNA,4.0,南科手工提取,0.344,48.0,无,无,无,16.512,0.0,0.0,0.0,0.0,16.512,无,2020/08/21 02:35,2020/08/21 02:35
1429,19P7247541,19P7247541,2000-01-01,P,cfDNA,3.8,南科手工提取,0.438,48.0,无,无,无,21.024,0.0,0.0,0.0,0.0,21.024,无,2020/08/21 02:35,2020/08/21 02:35
1430,19P7247540,19P7247540,2000-01-01,P,cfDNA,4.0,南科手工提取,0.492,48.0,无,无,无,23.616,0.0,0.0,0.0,0.0,23.616,无,2020/08/21 02:35,2020/08/21 02:35
1431,19P7247539,19P7247539,2000-01-01,P,cfDNA,4.0,南科手工提取,1.41,48.0,无,无,无,67.68,0.0,0.0,0.0,0.0,67.68,无,2020/08/21 02:35,2020/08/21 02:35
1432,19P7247538,19P7247538,2000-01-01,P,cfDNA,4.0,南科手工提取,0.436,48.0,无,无,无,20.928,0.0,0.0,0.0,0.0,20.928,无,2020/08/21 02:35,2020/08/21 02:35
1433,19P7247537,19P7247537,2000-01-01,P,cfDNA,4.0,南科手工提取,1.18,48.0,无,无,无,56.64,0.0,0.0,0.0,0.0,56.64,无,2020/08/21 02:35,2020/08/21 02:35
1434,19P7247535,19P7247535,2000-01-01,P,cfDNA,3.5,南科手工提取,0.328,48.0,无,无,无,15.744,0.0,0.0,0.0,0.0,15.744,无,2020/08/21 02:35,2020/08/21 02:35
1435,19P7247534,19P7247534,2000-01-01,P,cfDNA,3.0,南科手工提取,0.362,48.0,无,无,无,17.376,0.0,0.0,0.0,0.0,17.376,无,2020/08/21 02:35,2020/08/21 02:35
1436,19P7247533,19P7247533,2000-01-01,P,cfDNA,4.0,南科手工提取,0.694,48.0,无,无,无,33.312,0.0,0.0,0.0,0.0,33.312,无,2020/08/21 02:35,2020/08/21 02:35
1437,19P7247532,19P7247532,2000-01-01,P,cfDNA,4.0,南科手工提取,0.328,48.0,无,无,无,15.744,0.0,0.0,0.0,0.0,15.744,无,2020/08/21 02:35,2020/08/21 02:35
1438,19P7247531,19P7247531,2000-01-01,P,cfDNA,3.0,南科手工提取,2.94,48.0,无,无,无,141.12,0.0,0.0,0.0,0.0,141.12,2100主峰较高,2020/08/21 02:35,2020/08/21 02:35
1439,19P7247527,19P7247527,2000-01-01,P,cfDNA,3.3,南科手工提取,8.2,48.0,无,无,无,393.6,0.0,0.0,0.0,0.0,393.6,无,2020/08/21 02:35,2020/08/21 02:35
1440,19P7247524,19P7247524,2000-01-01,P,cfDNA,3.5,南科手工提取,1.69,50.0,无,无,无,84.5,0.0,0.0,0.0,0.0,84.5,无,2020/08/21 02:35,2020/08/21 02:35
1441,19P7247523,19P7247523,2000-01-01,P,cfDNA,3.4,南科手工提取,1.71,50.0,无,无,无,85.5,0.0,0.0,0.0,0.0,85.5,无,2020/08/21 02:35,2020/08/21 02:35
1442,19P7247522,19P7247522,2000-01-01,P,cfDNA,3.5,南科手工提取,0.194,48.0,无,无,无,9.312,0.0,0.0,0.0,0.0,9.312,无,2020/08/21 02:35,2020/08/21 02:35
1443,19P7247521,19P7247521,2000-01-01,P,cfDNA,3.8,南科手工提取,1.05,50.0,无,无,无,52.5,0.0,0.0,0.0,0.0,52.5,无,2020/08/21 02:35,2020/08/21 02:35
1444,19P7247520,19P7247520,2000-01-01,P,cfDNA,4.0,南科手工提取,0.442,49.0,无,无,无,21.658,0.0,0.0,0.0,0.0,21.658,无,2020/08/21 02:35,2020/08/21 02:35
1445,19P7247519,19P7247519,2000-01-01,P,cfDNA,3.9,南科手工提取,0.192,48.0,无,无,无,9.216,0.0,0.0,0.0,0.0,9.216,无,2020/08/21 02:35,2020/08/21 02:35
1446,19P7247518,19P7247518,2000-01-01,P,cfDNA,3.8,南科手工提取,0.344,50.0,无,无,无,17.2,0.0,0.0,0.0,0.0,17.2,无,2020/08/21 02:35,2020/08/21 02:35
